"ALB|Albania","4114.|Total population with access to safe drinking-water (JMP) (%)",2002,96.1,"E",,2007,95.9,"E",,2012,95.4,"E",,2015,95.1,"E",
"ALB|Albania","4115.|Rural population with access to safe drinking-water (JMP) (%)",2002,93.5,"E",,2007,94.2,"E",,2012,94.9,"E",,2015,95.2,"E",
"ALB|Albania","4116.|Urban population with access to safe drinking-water (JMP) (%)",2002,99.5,"E",,2007,97.6,"E",,2012,95.7,"E",,2015,94.9,"E",
"ALB|Albania","4403.|Population affected by water related disease (1000 inhab)",,,"",,,,"",,,,"",,,,"",

"",,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"DZA|Algeria","4104.|Total population (1000 inhab)",2002,31990.0,"E",,2007,34262.0,"E",,2012,37439.0,"E",,2015,39667.0,"E",
"DZA|Algeria","4105.|Rural population (1000 inhab)",2002,11957.0,"E",,2007,11327.0,"E",,2012,10937.0,"E",,2015,10928.0,"E",
"DZA|Algeria","4106.|Urban population (1000 inhab)",2002,20033.0,"E",,2007,22935.0,"E",,2012,26502.0,"E",,2015,28739.0,"E",
"DZA|Algeria","4107.|Population density (inhab/km2)",2002,13.43,"E",,2007,14.39,"E",,2012,15.72,"E",,2015,16.65,"E",
"DZA|Algeria","4114.|Total population with access to safe drinking-water (JMP) (%)",2002,88.8,"E",,2007,87.0,"E",,2012,84.9,"E",,2015,83.6,"E",
"DZA|Algeria","4115.|Rural population with access to safe drinking-water (JMP) (%)",2002,83.7,"E",,2007,83.0,"E",,2012,82.2,"E",,2015,81.8,"E",
"DZA|Algeria","4116.|Urban population with access to safe drinking-water (JMP) (%)",2002,92.0,"E",,2007,89.1,"E",,2012,86.1,"E",,2015,84.3,"E",
"DZA|Algeria","4403.|Population affected by water related disease (1000 inhab)",,,"",,,,"",,,,"",,,,"",

"",,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"AND|Andorra","4104.|Total population (1000 inhab)",2002,71.05,"E",,2007,84.88,"E",,2012,79.32,"E",,2015,70.47,"E",
"AND|Andorra","4105.|Rural population (1000 inhab)",2002,5.4,"E",,2007,12.24,"E",,2012,11.38,"E",,2015,1.57,"E",
"AND|Andorra","4106.|Urban population (1000 inhab)",2002,65.65,"E",,2007,72.64,"E",,2012,67.94,"E",,2015,68.9,"E",
"AND|Andorra","4107.|Population density (inhab/km2)",2002,151.2,"E",,2007,180.6,"E",,2012,168.8,"E",,2015,149.9,"E",
"AND|Andorra","4114.|Total population with access to safe drinking-water (JMP) (%)",2002,100.0,"E",,2007,100.0,"E",,2012,100.0,"E",,2015,100.0,"E",
"AND|Andorra","4115.|Rural population with access to safe drinking-water (JMP) (%)",2002,100.0,"E",,2007,100.0,"E",,2012,100.0,"E",,2015,100.0,"E",
"AND|Andorra","4116.|Urban population with access to safe drinking-water (JMP) (%)",2002,100.0,"E",,2007,100.0,"E",,2012,100.0,"E",,2015,100.0,"E",
"AND|Andorra","4403.|Population affected by water related disease (1000 inhab)",,,"",,,,"",,,,"",,,,"",

"",,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"AGO|Angola","4104.|Total population (1000 inhab)",2002,16110.0,"E",,2007,19184.0,"E",,2012,22686.0,"E",,2015,25022.0,"E",
"AGO|Angola","4105.|Rural population (1000 inhab)",2002,11064.0,"E",,2007,12502.0,"E",,2012,14004.0,"E",,2015,14970.0,"E",
"AGO|Angola","4106.|Urban population (1000 inhab)",2002,5046.0,"E",,2007,6682.0,"E",,2012,8682.0,"E",,2015,10052.0,"E",
"AGO|Angola","4107.|Population density (inhab/km2)",2002,12.92,"E",,2007,15.39,"E",,2012,18.2,"E",,2015,20.07,"E",
"AGO|Angola","4114.|Total population with access to safe drinking-water (JMP) (%)",2002,45.7,"E",,2007,46.4,"E",,2012,47.8,"E",,2015,49.0,"E",
"AGO|Angola","4115.|Rural population with access to safe drinking-water (JMP) (%)",2002,37.0,"E",,2007,33.0,"E",,2012,29.0,"E",,2015,28.2,"E",
"AGO|Angola","4116.|Urban population with access to safe drinking-water (JMP) (%)",2002,62.6,"E",,2007,68.4,"E",,2012,74.2,"E",,2015,75.4,"E",
"AGO|Angola","4403.|Population affected by water related disease (1000 inhab)",,,"",,,,"",,,,"",,,,"",

"",,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"ATG|Antigua and Barbuda","4104.|Total population (1000 inhab)",2002,80.03,"E",,2007,84.4,"E",,2012,89.07,"E",,2015,91.82,"E",
"ATG|Antigua and Barbuda","4105.|Rural population (1000 inhab)",2002,55.14,"E",,2007,60.77,"E",,2012,66.68,"E",,2015,69.99,"E",
"ATG|Antigua and Barbuda","4106.|Urban population (1000 inhab)",2002,24.89,"E",,2007,23.63,"E",,2012,22.39,"E",,2015,21.83,"E",
"ATG|Antigua and Barbuda","4107.|Population density (inhab/km2)",2002,181.9,"E",,2007,191.8,"E",,2012,202.4,"E",,2015,208.7,"E",
"ATG|Antigua and Barbuda","4114.|Total population with access to safe drinking-water (JMP) (%)",2002,97.7,"E",,2007,97.9,"E",,2012,97.9,"E",,2015,97.9,"E",
"ATG|Antigua and Barbuda","4115.|Rural population with access to safe drinking-water (JMP) (%)",2002,97.7,"E",,2007,97.9,"E",,2012,97.9,"E",,2015,97.9,"E",
"ATG|Antigua and Barbuda","4116.|Urban population with access to safe drinking-water (JMP) (%)",2002,97.7,"E",,2007,97.9,"E",,2012,97.9,"E",,2015,97.9,"E",
"ATG|Antigua and Barbuda","4403.|Population affected by water related disease (1000 inhab)",,,"",,,,"",,,,"",,,,"",

"",,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"ARG|Argentina","4104.|Total population (1000 inhab)",2002,37889.0,"E",,2007,39970.0,"E",,2012,42095.0,"E",,2015,43417.0,"E",
"ARG|Argentina","4105.|Rural population (1000 inhab)",2002,4205.0,"E",,2007,4397.0,"E",,2012,4584.0,"E",,2015,4740.0,"E",
"ARG|Argentina","4106.|Urban population (1000 inhab)",2002,33684.0,"E",,2007,35573.0,"E",,2012,37511.0,"E",,2015,38677.0,"E",
"ARG|Argentina","4107.|Population density (inhab/km2)",2002,13.63,"E",,2007,14.38,"E",,2012,15.14,"E",,2015,15.62,"E",
"ARG|Argentina","4114.|Total population with access to safe drinking-water (JMP) (%)",2002,96.7,"E",,2007,97.7,"E",,2012,98.6,"E",,2015,99.1,"E",
"ARG|Argentina","4115.|Rural population with access to safe drinking-water (JMP) (%)",2002,83.7,"E",,2007,90.0,"E",,2012,96.2,"E",,2015,100.0,"E",
"ARG|Argentina","4116.|Urban population with access to safe drinking-water (JMP) (%)",2002,98.2,"E",,2007,98.5,"E",,2012,98.8,"E",,2015,99.0,"E",
"ARG|Argentina","4403.|Population affected by water related disease (1000 inhab)",,,"",,,,"",,2011,5607.0,"I",,,,"",

"",,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"ARM|Armenia","4104.|Total population (1000 inhab)",2002,3047.0,"E",,2007,2988.0,"E",,2012,2978.0,"E",,2015,3018.0,"E",
"ARM|Armenia","4105.|Rural population (1000 inhab)",2002,1088.0,"E",,2007,1071.0,"E",,2012,1103.0,"E",,2015,1144.0,"E",
"ARM|Armenia","4106.|Urban population (1000 inhab)",2002,1959.0,"E",,2007,1917.0,"E",,2012,1875.0,"E",,2015,1874.0,"E",
"ARM|Armenia","4107.|Population density (inhab/km2)",2002,102.5,"E",,2007,100.5,"E",,2012,100.1,"E",,2015,101.5,"E",
"ARM|Armenia","4114.|Total population with access to safe drinking-water (JMP) (%)",2002,93.7,"E",,2007,96.7,"E",,2012,99.7,"E",,2015,100.0,"E",
"ARM|Armenia","4115.|Rural population with access to safe drinking-water (JMP) (%)",2002,84.7,"E",,2007,92.0,"E",,2012,99.4,"E",,2015,100.0,"E",
"ARM|Armenia","4116.|Urban population with access to safe drinking-water (JMP) (%)",2002,98.7,"E",,2007,99.3,"E",,2012,99.8,"E",,2015,100.0,"E",
"ARM|Armenia","4403.|Population affected by water related disease (1000 inhab)",2001,1.644,"",,,,"",,,,"",,,,"",

"",,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"AUS|Australia","4104.|Total population (1000 inhab)",2002,19514.0,"E",,2007,20976.0,"E",,2012,22911.0,"E",,2015,23969.0,"E",
"AUS|Australia","4105.|Rural population (1000 inhab)",2002,2256.0,"E",,2007,2216.0,"E",,2012,2393.0,"E",,2015,2576.0,"E",
"AUS|Australia","4106.|Urban population (1000 inhab)",2002,17258.0,"E",,2007,18760.0,"E",,2012,20518.0,"E",,2015,21393.0,"E",
"AUS|Australia","4107.|Population density (inhab/km2)",2002,2.521,"E",,2007,2.71,"E",,2012,2.96,"E",,2015,3.096,"E",
"AUS|Australia","4114.|Total population with access to safe drinking-water (JMP) (%)",2002,100.0,"E",,2007,100.0,"E",,2012,100.0,"E",,2015,100.0,"E",
"AUS|Australia","4115.|Rural population with access to safe drinking-water (JMP) (%)",2002,100.0,"E",,2007,100.0,"E",,2012,100.0,"E",,2015,100.0,"E",
"AUS|Australia","4116.|Urban population with access to safe drinking-water (JMP) (%)",2002,100.0,"E",,2007,100.0,"E",,2012,100.0,"E",,2015,100.0,"E",
"AUS|Australia","4403.|Population affected by water related disease (1000 inhab)",,,"",,,,"",,,,"",,,,"",

"",,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"AUT|Austria","4104.|Total population (1000 inhab)",2002,8115.0,"E",,2007,8301.0,"E",,2012,8455.0,"E",,2015,8545.0,"E",
"AUT|Austria","4105.|Rural population (1000 inhab)",2002,2790.0,"E",,2007,2829.0,"E",,2012,2880.0,"E",,2015,2900.0,"E",
"AUT|Austria","4106.|Urban population (1000 inhab)",2002,5325.0,"E",,2007,5472.0,"E",,2012,5575.0,"E",,2015,5645.0,"E",
"AUT|Austria","4107.|Population density (inhab/km2)",2002,96.75,"E",,2007,98.96,"E",,2012,100.8,"E",,2015,101.9,"E",
"AUT|Austria","4114.|Total population with access to safe drinking-water (JMP) (%)",2002,100.0,"E",,2007,100.0,"E",,2012,100.0,"E",,2015,100.0,"E",
"AUT|Austria","4115.|Rural population with access to safe drinking-water (JMP) (%)",2002,100.0,"E",,2007,100.0,"E",,2012,100.0,"E",,2015,100.0,"E",
"AUT|Austria","4116.|Urban population with access to safe drinking-water (JMP) (%)",2002,100.0,"E",,2007,100.0,"E",,2012,100.0,"E",,2015,100.0,"E",
"AUT|Austria","4403.|Population affected by water related disease (1000 inhab)",,,"",,,,"",,,,"",,,,"",

"",,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"AZE|Azerbaijan","4104.|Total population (1000 inhab)",2002,8281.0,"E",,2007,8763.0,"E",,2012,9361.0,"E",,2015,9754.0,"E",
"AZE|Azerbaijan","4105.|Rural population (1000 inhab)",2002,3993.0,"E",,2007,4133.0,"E",,2012,4348.0,"E",,2015,4504.0,"E",
"AZE|Azerbaijan","4106.|Urban population (1000 inhab)",2002,4288.0,"E",,2007,4630.0,"E",,2012,5013.0,"E",,2015,5250.0,"E",
"AZE|Azerbaijan","4107.|Population density (inhab/km2)",2002,95.62,"E",,2007,101.2,"E",,2012,108.1,"E",,2015,112.6,"E",
"AZE|Azerbaijan","4114.|Total population with access to safe drinking-water (JMP) (%)",2002,75.8,"E",,2007,80.2,"E",,2012,84.5,"E",,2015,87.0,"E",
"AZE|Azerbaijan","4115.|Rural population with access to safe drinking-water (JMP) (%)",2002,61.5,"E",,2007,67.8,"E",,2012,74.0,"E",,2015,77.8,"E",
"AZE|Azerbaijan","4116.|Urban population with access to safe drinking-water (JMP) (%)",2002,89.2,"E",,2007,91.3,"E",,2012,93.4,"E",,2015,94.7,"E",
"AZE|Azerbaijan","4403.|Population affected by water related disease (1000 inhab)",,,"",,,,"",,,,"",,,,"",

"",,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"BHS|Bahamas","4104.|Total population (1000 inhab)",2002,309.2,"E",,2007,342.3,"E",,2012,372.4,"E",,2015,388.0,"E",
"BHS|Bahamas","4105.|Rural population (1000 inhab)",2002,55.4,"E",,2007,60.5,"E",,2012,64.9,"E",,2015,66.8,"E",
"BHS|Bahamas","4106.|Urban population (1000 inhab)",2002,253.8,"E",,2007,281.8,"E",,2012,307.5,"E",,2015,321.2,"E",
"BHS|Bahamas","4107.|Population density (inhab/km2)",2002,22.28,"E",,2007,24.66,"E",,2012,26.83,"E",,2015,27.95,"E",
"BHS|Bahamas","4114.|Total population with access to safe drinking-water (JMP) (%)",2002,96.9,"E",,2007,97.6,"E",,2012,98.4,"E",,2015,98.4,"E",
"BHS|Bahamas","4115.|Rural population with access to safe drinking-water (JMP) (%)",2002,96.9,"E",,2007,97.6,"E",,2012,98.4,"E",,2015,98.4,"E",
"BHS|Bahamas","4116.|Urban population with access to safe drinking-water (JMP) (%)",2002,96.9,"E",,2007,97.6,"E",,2012,98.4,"E",,2015,98.4,"E",
"BHS|Bahamas","4403.|Population affected by water related disease (1000 inhab)",,,"",,,,"",,,,"",,,,"",

"",,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"BHR|Bahrain","4104.|Total population (1000 inhab)",2002,725.4,"E",,2007,1027.0,"E",,2012,1334.0,"E",,2015,1377.0,"E",
"BHR|Bahrain","4105.|Rural population (1000 inhab)",2002,78.0,"E",,2007,114.0,"E",,2012,166.0,"E",,2015,170.0,"E",
"BHR|Bahrain","4106.|Urban population (1000 inhab)",2002,647.4,"E",,2007,913.0,"E",,2012,1168.0,"E",,2015,1207.0,"E",
"BHR|Bahrain","4107.|Population density (inhab/km2)",2002,1022.0,"E",,2007,1369.0,"E",,2012,1732.0,"E",,2015,1786.0,"E",
"BHR|Bahrain","4114.|Total population with access to safe drinking-water (JMP) (%)",2002,100.0,"E",,2007,100.0,"E",,2012,100.0,"E",,2015,100.0,"E",
"BHR|Bahrain","4115.|Rural population with access to safe drinking-water (JMP) (%)",2002,100.0,"E",,2007,100.0,"E",,2012,100.0,"E",,2015,100.0,"E",
"BHR|Bahrain","4116.|Urban population with access to safe drinking-water (JMP) (%)",2002,100.0,"E",,2007,100.0,"E",,2012,100.0,"E",,2015,100.0,"E",
"BHR|Bahrain","4403.|Population affected by water related disease (1000 inhab)",,,"",,,,"",,,,"",,,,"",

"",,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"BGD|Bangladesh","4104.|Total population (1000 inhab)",2002,136228.0,"E",,2007,146593.0,"E",,2012,155257.0,"E",,2015,160996.0,"E",
"BGD|Bangladesh","4105.|Rural population (1000 inhab)",2002,102310.0,"E",,2007,105238.0,"E",,2012,105770.0,"E",,2015,106012.0,"E",
"BGD|Bangladesh","4106.|Urban population (1000 inhab)",2002,33918.0,"E",,2007,41355.0,"E",,2012,49487.0,"E",,2015,54984.0,"E",
"BGD|Bangladesh","4107.|Population density (inhab/km2)",2002,917.6,"E",,2007,987.4,"E",,2012,1046.0,"E",,2015,1091.0,"E",
"BGD|Bangladesh","4114.|Total population with access to safe drinking-water (JMP) (%)",2002,77.5,"E",,2007,81.3,"E",,2012,84.8,"E",,2015,86.9,"E",
"BGD|Bangladesh","4115.|Rural population with access to safe drinking-water (JMP) (%)",2002,75.5,"E",,2007,79.9,"E",,2012,84.4,"E",,2015,87.0,"E",
"BGD|Bangladesh","4116.|Urban population with access to safe drinking-water (JMP) (%)",2002,83.7,"E",,2007,84.8,"E",,2012,85.9,"E",,2015,86.5,"E",
"BGD|Bangladesh","4403.|Population affected by water related disease (1000 inhab)",,,"",,,,"",,,,"",,,,"",

"",,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"BRB|Barbados","4104.|Total population (1000 inhab)",2002,271.5,"E",,2007,276.2,"E",,2012,281.6,"E",,2015,284.2,"E",
"BRB|Barbados","4105.|Rural population (1000 inhab)",2002,181.3,"E",,2007,186.2,"E",,2012,191.6,"E",,2015,193.7,"E",
"BRB|Barbados","4106.|Urban population (1000 inhab)",2002,90.22,"E",,2007,90.03,"E",,2012,89.97,"E",,2015,90.48,"E",
"BRB|Barbados","4107.|Population density (inhab/km2)",2002,631.4,"E",,2007,642.3,"E",,2012,654.9,"E",,2015,660.9,"E",
"BRB|Barbados","4114.|Total population with access to safe drinking-water (JMP) (%)",2002,97.9,"E",,2007,98.7,"E",,2012,99.4,"E",,2015,99.7,"E",
"BRB|Barbados","4115.|Rural population with access to safe drinking-water (JMP) (%)",2002,97.9,"E",,2007,98.7,"E",,2012,99.4,"E",,2015,99.7,"E",
"BRB|Barbados","4116.|Urban population with access to safe drinking-water (JMP) (%)",2002,97.9,"E",,2007,98.7,"E",,2012,99.4,"E",,2015,99.7,"E",
"BRB|Barbados","4403.|Population affected by water related disease (1000 inhab)",,,"",,,,"",,,,"",,,,"",

"",,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"BLR|Belarus","4104.|Total population (1000 inhab)",2002,9826.0,"E",,2007,9556.0,"E",,2012,9491.0,"E",,2015,9496.0,"E",
"BLR|Belarus","4105.|Rural population (1000 inhab)",2002,2836.0,"E",,2007,2533.0,"E",,2012,2393.0,"E",,2015,2397.0,"E",
"BLR|Belarus","4106.|Urban population (1000 inhab)",2002,6990.0,"E",,2007,7023.0,"E",,2012,7098.0,"E",,2015,7099.0,"E",
"BLR|Belarus","4107.|Population density (inhab/km2)",2002,47.33,"E",,2007,46.03,"E",,2012,45.72,"E",,2015,45.74,"E",
"BLR|Belarus","4114.|Total population with access to safe drinking-water (JMP) (%)",2002,99.5,"E",,2007,99.6,"E",,2012,99.7,"E",,2015,99.7,"E",
"BLR|Belarus","4115.|Rural population with access to safe drinking-water (JMP) (%)",2002,99.0,"E",,2007,99.1,"E",,2012,99.1,"E",,2015,99.1,"E",
"BLR|Belarus","4116.|Urban population with access to safe drinking-water (JMP) (%)",2002,99.7,"E",,2007,99.8,"E",,2012,99.9,"E",,2015,99.9,"E",
"BLR|Belarus","4403.|Population affected by water related disease (1000 inhab)",,,"",,,,"",,,,"",,,,"",

"",,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"BEL|Belgium","4104.|Total population (1000 inhab)",2002,10365.0,"E",,2007,10705.0,"E",,2012,11080.0,"E",,2015,11299.0,"E",
"BEL|Belgium","4105.|Rural population (1000 inhab)",2002,312.0,"E",,2007,294.0,"E",,2012,271.0,"E",,2015,355.0,"E",
"BEL|Belgium","4106.|Urban population (1000 inhab)",2002,10053.0,"E",,2007,10411.0,"E",,2012,10809.0,"E",,2015,10944.0,"E",
"BEL|Belgium","4107.|Population density (inhab/km2)",2002,339.5,"E",,2007,350.6,"E",,2012,362.9,"E",,2015,370.1,"E",
"BEL|Belgium","4114.|Total population with access to safe drinking-water (JMP) (%)",2002,100.0,"E",,2007,100.0,"E",,2012,100.0,"E",,2015,100.0,"E",
"BEL|Belgium","4115.|Rural population with access to safe drinking-water (JMP) (%)",2002,100.0,"E",,2007,100.0,"E",,2012,100.0,"E",,2015,100.0,"E",
"BEL|Belgium","4116.|Urban population with access to safe drinking-water (JMP) (%)",2002,100.0,"E",,2007,100.0,"E",,2012,100.0,"E",,2015,100.0,"E",
"BEL|Belgium","4403.|Population affected by water related disease (1000 inhab)",,,"",,,,"",,,,"",,,,"",

"",,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"BLZ|Belize","4104.|Total population (1000 inhab)",2002,262.2,"E",,2007,298.4,"E",,2012,336.7,"E",,2015,359.3,"E",
"BLZ|Belize","4105.|Rural population (1000 inhab)",2002,143.6,"E",,2007,167.4,"E",,2012,192.5,"E",,2015,206.5,"E",
"BLZ|Belize","4106.|Urban population (1000 inhab)",2002,118.6,"E",,2007,131.0,"E",,2012,144.2,"E",,2015,152.8,"E",
"BLZ|Belize","4107.|Population density (inhab/km2)",2002,11.41,"E",,2007,12.99,"E",,2012,14.66,"E",,2015,15.64,"E",
"BLZ|Belize","4114.|Total population with access to safe drinking-water (JMP) (%)",2002,87.5,"E",,2007,93.5,"E",,2012,99.3,"E",,2015,99.5,"E",
"BLZ|Belize","4115.|Rural population with access to safe drinking-water (JMP) (%)",2002,82.2,"E",,2007,91.5,"E",,2012,100.0,"E",,2015,100.0,"E",
"BLZ|Belize","4116.|Urban population with access to safe drinking-water (JMP) (%)",2002,93.4,"E",,2007,95.9,"E",,2012,98.4,"E",,2015,98.9,"E",
"BLZ|Belize","4403.|Population affected by water related disease (1000 inhab)",,,"",,,,"",,,,"",,,,"",

"",,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"BEN|Benin","4104.|Total population (1000 inhab)",2002,7415.0,"E",,2007,8708.0,"E",,2012,10050.0,"E",,2015,10880.0,"E",
"BEN|Benin","4105.|Rural population (1000 inhab)",2002,4526.0,"E",,2007,5164.0,"E",,2012,5762.0,"E",,2015,6098.0,"E",
"BEN|Benin","4106.|Urban population (1000 inhab)",2002,2889.0,"E",,2007,3544.0,"E",,2012,4288.0,"E",,2015,4782.0,"E",
"BEN|Benin","4107.|Population density (inhab/km2)",2002,64.61,"E",,2007,75.88,"E",,2012,87.57,"E",,2015,94.81,"E",
"BEN|Benin","4114.|Total population with access to safe drinking-water (JMP) (%)",2002,67.7,"E",,2007,72.0,"E",,2012,76.2,"E",,2015,77.9,"E",
"BEN|Benin","4115.|Rural population with access to safe drinking-water (JMP) (%)",2002,60.5,"E",,2007,65.3,"E",,2012,70.2,"E",,2015,72.1,"E",
"BEN|Benin","4116.|Urban population with access to safe drinking-water (JMP) (%)",2002,79.1,"E",,2007,81.6,"E",,2012,84.2,"E",,2015,85.2,"E",
"BEN|Benin","4403.|Population affected by water related disease (1000 inhab)",,,"",,,,"",,,,"",,,,"",

"",,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"BTN|Bhutan","4104.|Total population (1000 inhab)",2002,598.4,"E",,2007,681.5,"E",,2012,743.7,"E",,2015,774.8,"E",
"BTN|Bhutan","4105.|Rural population (1000 inhab)",2002,433.4,"E",,2007,460.9,"E",,2012,473.9,"E",,2015,474.7,"E",
"BTN|Bhutan","4106.|Urban population (1000 inhab)",2002,165.0,"E",,2007,220.6,"E",,2012,269.8,"E",,2015,300.1,"E",
"BTN|Bhutan","4107.|Population density (inhab/km2)",2002,14.93,"E",,2007,17.75,"E",,2012,19.37,"E",,2015,20.18,"E",
"BTN|Bhutan","4114.|Total population with access to safe drinking-water (JMP) (%)",2002,86.6,"E",,2007,92.7,"E",,2012,98.0,"E",,2015,100.0,"E",
"BTN|Bhutan","4115.|Rural population with access to safe drinking-water (JMP) (%)",2002,82.0,"E",,2007,89.6,"E",,2012,97.1,"E",,2015,100.0,"E",
"BTN|Bhutan","4116.|Urban population with access to safe drinking-water (JMP) (%)",2002,98.5,"E",,2007,99.1,"E",,2012,99.7,"E",,2015,100.0,"E",
"BTN|Bhutan","4403.|Population affected by water related disease (1000 inhab)",,,"",,,,"",,,,"",,,,"",

"",,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"BOL|Bolivia (Plurinational State of)","4104.|Total population (1000 inhab)",2002,8653.0,"E",,2007,9441.0,"E",,2012,10239.0,"E",,2015,10725.0,"E",
"BOL|Bolivia (Plurinational State of)","4105.|Rural population (1000 inhab)",2002,3100.0,"E",,2007,3141.0,"E",,2012,3177.0,"E",,2015,3172.0,"E",
"BOL|Bolivia (Plurinational State of)","4106.|Urban population (1000 inhab)",2002,5553.0,"E",,2007,6300.0,"E",,2012,7062.0,"E",,2015,7553.0,"E",
"BOL|Bolivia (Plurinational State of)","4107.|Population density (inhab/km2)",2002,7.877,"E",,2007,8.594,"E",,2012,9.32,"E",,2015,9.763,"E",
"BOL|Bolivia (Plurinational State of)","4114.|Total population with access to safe drinking-water (JMP) (%)",2002,80.3,"E",,2007,84.6,"E",,2012,88.5,"E",,2015,90.0,"E",
"BOL|Bolivia (Plurinational State of)","4115.|Rural population with access to safe drinking-water (JMP) (%)",2002,58.0,"E",,2007,65.3,"E",,2012,72.7,"E",,2015,75.6,"E",
"BOL|Bolivia (Plurinational State of)","4116.|Urban population with access to safe drinking-water (JMP) (%)",2002,93.6,"E",,2007,94.9,"E",,2012,96.2,"E",,2015,96.7,"E",
"BOL|Bolivia (Plurinational State of)","4403.|Population affected by water related disease (1000 inhab)",,,"",,,,"",,,,"",,,,"",

"",,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,
"BIH|Bosnia and Herzegovina","4104.|Total population (1000 inhab)",2002,3808.0,"E",,2007,3840.0,"E",,2012,3828.0,"E",,2015,3810.0,"E",
"BIH|Bosnia and Herzegovina","4105.|Rural population (1000 inhab)",2002,2278.0,"E",,2007,2325.0,"E",,2012,2318.0,"E",,2015,2291.0,"E",
"BIH|Bosnia and Herzegovina","4106.|Urban population (1000 inhab)",2002,1530.0,"E",,2007,1515.0,"E",,2012,1510.0,"E",,2015,1519.0,"E",
"BIH|Bosnia and Herzegovina","4107.|Population density (inhab/km2)",2002,74.36,"E",,2007,74.99,"E",,2012,74.75,"E",,2015,74.4,"E",
"BIH|Bosnia and Herzegovina","4114.|Total population with access to safe drinking-water (JMP) (%)",2002,97.8,"E",,2007,98.7,"E",,2012,99.5,"E",,2015,99.9,"E",
"BIH|Bosnia and Herzegovina","4115.|Rural population with access to safe drinking-water (JMP) (%)",2002,96.8,"E",,2007,98.1,"E",,2012,99.5,"E",,2015,100.0,"E",
